,bug_id,feature_combine,feature_name,score
151,9654,EB_SR,EB,0.9243201613426208
152,9654,EB_SR,SR,0.7869683504104614
153,5340,OB,OB,0.655017077922821
154,5340,EB,EB,0.9037635922431946
155,5340,SR,SR,0.8838922381401062
156,5340,OB_EB,OB,0.8401905298233032
157,5340,OB_EB,EB,0.8397323489189148
158,5340,OB_SR,OB,0.8128023147583008
159,5340,OB_SR,SR,0.8436741232872009
160,5340,EB_SR,EB,0.8942174315452576
161,5340,EB_SR,SR,0.8697863221168518
162,4971,OB,OB,0.5295063257217407
163,4971,EB,EB,0.6432142853736877
164,4971,SR,SR,0.7537776827812195
165,4971,OB_EB,OB,0.510993480682373
166,4971,OB_EB,EB,0.7264366149902344
167,4971,OB_SR,OB,0.5041230916976929
168,4971,OB_SR,SR,0.7710046172142029
169,4971,EB_SR,EB,0.0
170,4971,EB_SR,SR,0.7440610527992249
171,10022,OB,OB,0.937454879283905
172,10022,EB,EB,0.7262079119682312
173,10022,SR,SR,0.790076494216919
174,10022,OB_EB,OB,0.9341894388198853
175,10022,OB_EB,EB,0.7704919576644897
176,10022,OB_SR,OB,0.8744164109230042
177,10022,OB_SR,SR,0.7506897449493408
178,10022,EB_SR,EB,0.7407128214836121
179,10022,EB_SR,SR,0.852258563041687
180,3666,OB,OB,0.7165440320968628
181,3666,EB,EB,0.7659419178962708
182,3666,SR,SR,0.8952152729034424
183,3666,OB_EB,OB,0.6694608330726624
184,3666,OB_EB,EB,0.7557706236839294
185,3666,OB_SR,OB,0.4929070770740509
186,3666,OB_SR,SR,0.7840876579284668
187,3666,EB_SR,EB,0.7572499513626099
188,3666,EB_SR,SR,0.8461688160896301
