,bug_id,feature_combine,feature_name,score
103,2120,OB_EB,EB,0.48805469274520874
104,2120,OB_SR,OB,0.8691964149475098
105,2120,OB_SR,SR,0.5844555497169495
106,2120,EB_SR,EB,0.7987432479858398
107,2120,EB_SR,SR,0.6410558819770813
108,2529,OB,OB,0.6276551485061646
109,2529,EB,EB,0.6944683194160461
110,2529,SR,SR,0.6786298155784607
111,2529,OB_EB,OB,0.6523224711418152
112,2529,OB_EB,EB,0.6678772568702698
113,2529,OB_SR,OB,0.5875150561332703
114,2529,OB_SR,SR,0.7241150140762329
115,2529,EB_SR,EB,0.6762774586677551
116,2529,EB_SR,SR,0.6897604465484619
117,2345,OB,OB,0.9565528035163879
118,2345,EB,EB,0.86735999584198
119,2345,SR,SR,0.9048154354095459
120,2345,OB_EB,OB,0.9028017520904541
121,2345,OB_EB,EB,0.9262546300888062
122,2345,OB_SR,OB,0.9777505993843079
123,2345,OB_SR,SR,0.9002918004989624
124,2345,EB_SR,EB,0.930810809135437
125,2345,EB_SR,SR,0.8458439111709595
126,3970,OB,OB,0.8790268301963806
127,3970,EB,EB,0.8986113667488098
128,3970,SR,SR,0.6910737156867981
129,3970,OB_EB,OB,0.817291796207428
130,3970,OB_EB,EB,0.8797544836997986
131,3970,OB_SR,OB,0.7856027483940125
132,3970,OB_SR,SR,0.7159578800201416
133,3970,EB_SR,EB,0.8663665056228638
134,3970,EB_SR,SR,0.6830328106880188
