,bug_id,feature_combine,feature_name,score
137,116564,SR,SR,0.6351958513259888
138,116564,OB_EB,OB,0.0
139,116564,OB_EB,EB,0.0
140,116564,OB_SR,OB,0.7334397435188293
141,116564,OB_SR,SR,0.6329624652862549
142,116564,EB_SR,EB,0.8493669629096985
143,116564,EB_SR,SR,0.5933671593666077
144,114905,OB,OB,0.8750988245010376
145,114905,EB,EB,0.0
146,114905,SR,SR,0.7628551125526428
147,114905,OB_EB,OB,0.830144464969635
148,114905,OB_EB,EB,0.8038997054100037
149,114905,OB_SR,OB,0.8723430633544922
150,114905,OB_SR,SR,0.7683652639389038
151,114905,EB_SR,EB,0.7689253091812134
152,114905,EB_SR,SR,0.7766706943511963
153,115960,OB,OB,0.8180999159812927
154,115960,EB,EB,0.8345539569854736
155,115960,SR,SR,0.5914365649223328
156,115960,OB_EB,OB,0.8704555034637451
157,115960,OB_EB,EB,0.8506381511688232
158,115960,OB_SR,OB,0.5521765947341919
159,115960,OB_SR,SR,0.3891425132751465
160,115960,EB_SR,EB,0.8517526984214783
161,115960,EB_SR,SR,0.45609545707702637
162,114470,OB,OB,0.7478338479995728
163,114470,EB,EB,0.7982713580131531
164,114470,SR,SR,0.7383198142051697
165,114470,OB_EB,OB,0.8103786110877991
166,114470,OB_EB,EB,0.7713656425476074
167,114470,OB_SR,OB,0.4629935920238495
168,114470,OB_SR,SR,0.7314870953559875
169,114470,EB_SR,EB,0.8249778151512146
170,114470,EB_SR,SR,0.7315258979797363
171,120922,OB,OB,0.9585071802139282
172,120922,EB,EB,0.7938960790634155
173,120922,SR,SR,0.8269672393798828
174,120922,OB_EB,OB,0.8742541074752808
175,120922,OB_EB,EB,0.7876570224761963
176,120922,OB_SR,OB,0.7915181517601013
177,120922,OB_SR,SR,0.7614395618438721
178,120922,EB_SR,EB,0.7758545279502869
179,120922,EB_SR,SR,0.8693843483924866
180,103963,OB,OB,0.6786304712295532
181,103963,EB,EB,0.8751457333564758
182,103963,SR,SR,0.6101324558258057
183,103963,OB_EB,OB,0.6875771880149841
184,103963,OB_EB,EB,0.7931737303733826
185,103963,OB_SR,OB,0.6574419736862183
186,103963,OB_SR,SR,0.629532516002655
187,103963,EB_SR,EB,0.8723932504653931
188,103963,EB_SR,SR,0.6175651550292969
189,102623,OB,OB,0.768803596496582
190,102623,EB,EB,0.8279624581336975
191,102623,SR,SR,0.7643788456916809
192,102623,OB_EB,OB,0.8111087083816528
193,102623,OB_EB,EB,0.6559754014015198
194,102623,OB_SR,OB,0.7704968452453613
195,102623,OB_SR,SR,0.737520694732666
196,102623,EB_SR,EB,0.7485445141792297
197,102623,EB_SR,SR,0.7404136657714844
198,102436,OB,OB,0.9108589887619019
199,102436,EB,EB,0.7691031694412231
200,102436,SR,SR,0.8494267463684082
201,102436,OB_EB,OB,0.8858999609947205
202,102436,OB_EB,EB,0.7209081053733826
203,102436,OB_SR,OB,0.8289268612861633
204,102436,OB_SR,SR,0.8047209978103638
205,102436,EB_SR,EB,0.7628843188285828
206,102436,EB_SR,SR,0.8488826751708984
207,113047,OB,OB,0.8137152791023254
208,113047,EB,EB,0.8058403730392456
209,113047,SR,SR,0.8702988028526306
210,113047,OB_EB,OB,0.9409768581390381
211,113047,OB_EB,EB,0.7723074555397034
212,113047,OB_SR,OB,0.8987552523612976
213,113047,OB_SR,SR,0.8559533953666687
214,113047,EB_SR,EB,0.7861376404762268
215,113047,EB_SR,SR,0.9097273945808411
216,116786,OB,OB,0.7379946112632751
217,116786,EB,EB,0.8005304336547852
218,116786,SR,SR,0.840699315071106
219,116786,OB_EB,OB,0.752693235874176
220,116786,OB_EB,EB,0.9189465045928955
221,116786,OB_SR,OB,0.7290121912956238
222,116786,OB_SR,SR,0.8425328135490417
223,116786,EB_SR,EB,0.8439757823944092
224,116786,EB_SR,SR,0.8244883418083191
225,120216,OB,OB,0.776046872138977
226,120216,EB,EB,0.9333875179290771
227,120216,SR,SR,0.9098390340805054
228,120216,OB_EB,OB,0.7555171847343445
229,120216,OB_EB,EB,0.8954447507858276
230,120216,OB_SR,OB,0.8037354350090027
231,120216,OB_SR,SR,0.8482600450515747
232,120216,EB_SR,EB,0.9285309314727783
233,120216,EB_SR,SR,0.8058444261550903
234,109718,OB,OB,0.3340550661087036
235,109718,EB,EB,0.1709236055612564
236,109718,SR,SR,0.28620409965515137
237,109718,OB_EB,OB,0.3709891438484192
238,109718,OB_EB,EB,0.1600635051727295
239,109718,OB_SR,OB,0.35568004846572876
240,109718,OB_SR,SR,0.30695223808288574
241,109718,EB_SR,EB,0.18945538997650146
242,109718,EB_SR,SR,0.30207380652427673
243,118780,OB,OB,0.8647230267524719
244,118780,EB,EB,0.9068342447280884
245,118780,SR,SR,0.8894675374031067
246,118780,OB_EB,OB,0.9498898983001709
247,118780,OB_EB,EB,0.905175507068634
248,118780,OB_SR,OB,0.9055827260017395
249,118780,OB_SR,SR,0.899314820766449
250,118780,EB_SR,EB,0.8987183570861816
251,118780,EB_SR,SR,0.9011803269386292
252,102516,OB,OB,0.8832762837409973
253,102516,EB,EB,0.7627441883087158
254,102516,SR,SR,0.0
255,102516,OB_EB,OB,0.882224977016449
256,102516,OB_EB,EB,0.8100086450576782
257,102516,OB_SR,OB,0.9126690030097961
258,102516,OB_SR,SR,0.8673622608184814
259,102516,EB_SR,EB,0.7734671235084534
260,102516,EB_SR,SR,0.9184613227844238
