,bug_id,feature_com,feature,score
148,2345,OB EB,EB,0.3607312738895416
149,2345,OB SR,OB,0.35567110776901245
150,2345,OB SR,SR,0.3854273557662964
151,2345,EB SR,EB,0.3639117181301117
152,2345,EB SR,SR,0.36085984110832214
153,24411,OB,OB,0.24984949827194214
154,24411,EB,EB,0.2496299147605896
155,24411,SR,SR,0.17375516891479492
156,24411,OB EB,OB,0.25598153471946716
157,24411,OB EB,EB,0.26266399025917053
158,24411,OB SR,OB,0.26749566197395325
159,24411,OB SR,SR,0.20617586374282837
160,24411,EB SR,EB,0.2778131663799286
161,24411,EB SR,SR,0.20252472162246704
162,24779,OB,OB,0.15965348482131958
163,24779,EB,EB,0.3536341190338135
164,24779,SR,SR,0.2716851234436035
165,24779,OB EB,OB,0.1932678371667862
166,24779,OB EB,EB,0.3612077236175537
167,24779,OB SR,OB,0.19382503628730774
168,24779,OB SR,SR,0.24347023665905
169,24779,EB SR,EB,0.35083532333374023
170,24779,EB SR,SR,0.2792423963546753
171,2529,OB,OB,0.1642085611820221
172,2529,EB,EB,0.46404528617858887
173,2529,SR,SR,0.3287707269191742
174,2529,OB EB,OB,0.19919125735759735
175,2529,OB EB,EB,0.47208818793296814
176,2529,OB SR,OB,0.18103772401809692
177,2529,OB SR,SR,0.22691643238067627
178,2529,EB SR,EB,0.40686577558517456
179,2529,EB SR,SR,0.2984996438026428
180,2694,OB,OB,0.24912376701831818
181,2694,EB,EB,0.15785934031009674
182,2694,SR,SR,0.29973238706588745
183,2694,OB EB,OB,0.26928240060806274
184,2694,OB EB,EB,0.15438076853752136
185,2694,OB SR,OB,0.3411843776702881
186,2694,OB SR,SR,0.33165764808654785
187,2694,EB SR,EB,0.17673325538635254
188,2694,EB SR,SR,0.31866520643234253
189,2940,OB,OB,0.4081231653690338
190,2940,EB,EB,0.4438689947128296
191,2940,SR,SR,0.31563514471054077
192,2940,OB EB,OB,0.42928069829940796
193,2940,OB EB,EB,0.44026806950569153
194,2940,OB SR,OB,0.6030848026275635
195,2940,OB SR,SR,0.2828103303909302
196,2940,EB SR,EB,0.43694111704826355
197,2940,EB SR,SR,0.2621818780899048
198,3970,OB,OB,0.36452609300613403
199,3970,EB,EB,0.2561016380786896
200,3970,SR,SR,0.4623250961303711
201,3970,OB EB,OB,0.33366429805755615
202,3970,OB EB,EB,0.3046236038208008
203,3970,OB SR,OB,0.3811818063259125
204,3970,OB SR,SR,0.47537103295326233
205,3970,EB SR,EB,0.2970160245895386
206,3970,EB SR,SR,0.4264513850212097
207,6304,OB,OB,0.42037689685821533
208,6304,EB,EB,0.29853060841560364
209,6304,SR,SR,0.4075876474380493
210,6304,OB EB,OB,0.4712808132171631
211,6304,OB EB,EB,0.31782710552215576
212,6304,OB SR,OB,0.4066091775894165
213,6304,OB SR,SR,0.3969106078147888
214,6304,EB SR,EB,0.31030768156051636
215,6304,EB SR,SR,0.3743293881416321
216,6656,OB,OB,0.39534276723861694
217,6656,EB,EB,0.2102963626384735
218,6656,SR,SR,0.25670215487480164
219,6656,OB EB,OB,0.370525598526001
220,6656,OB EB,EB,0.38408446311950684
221,6656,OB SR,OB,0.38314709067344666
222,6656,OB SR,SR,0.2624741196632385
223,6656,EB SR,EB,0.2283959835767746
224,6656,EB SR,SR,0.22385206818580627
225,7581,OB,OB,0.4998123347759247
226,7581,EB,EB,0.39500892162323
227,7581,SR,SR,0.23028229176998138
228,7581,OB EB,OB,0.3853808641433716
229,7581,OB EB,EB,0.4145854115486145
230,7581,OB SR,OB,0.41128259897232056
231,7581,OB SR,SR,0.2207954227924347
232,7581,EB SR,EB,0.3564223647117615
233,7581,EB SR,SR,0.2162436693906784
234,7734,OB,OB,0.40872251987457275
235,7734,EB,EB,0.3462335467338562
236,7734,SR,SR,0.23718976974487305
237,7734,OB EB,OB,0.40872251987457275
238,7734,OB EB,EB,0.41133034229278564
239,7734,OB SR,OB,0.46941840648651123
240,7734,OB SR,SR,0.23617376387119293
241,7734,EB SR,EB,0.4391659200191498
242,7734,EB SR,SR,0.2539266347885132
243,7752,OB,OB,0.42731598019599915
244,7752,EB,EB,0.21159327030181885
245,7752,SR,SR,0.37806135416030884
246,7752,OB EB,OB,0.45075714588165283
247,7752,OB EB,EB,0.23251628875732422
248,7752,OB SR,OB,0.3895688056945801
249,7752,OB SR,SR,0.38506484031677246
250,7752,EB SR,EB,0.23495861887931824
251,7752,EB SR,SR,0.3691278398036957
252,7785,OB,OB,0.01802891306579113
253,7785,EB,EB,0.2915782928466797
254,7785,SR,SR,0.18937665224075317
255,7785,OB EB,OB,0.011735213920474052
256,7785,OB EB,EB,0.2755717933177948
257,7785,OB SR,OB,0.020338762551546097
258,7785,OB SR,SR,0.14066176116466522
259,7785,EB SR,EB,0.27745962142944336
260,7785,EB SR,SR,0.19434252381324768
261,9039,OB,OB,0.27828869223594666
262,9039,EB,EB,0.2058984786272049
263,9039,SR,SR,0.40547600388526917
264,9039,OB EB,OB,0.2927198112010956
265,9039,OB EB,EB,0.24761098623275757
266,9039,OB SR,OB,0.31017035245895386
267,9039,OB SR,SR,0.36813679337501526
268,9039,EB SR,EB,0.22910088300704956
269,9039,EB SR,SR,0.36285626888275146
