,bug_id,feature_com,feature,score
46,17993,EB,EB,0.9029303193092346
47,17993,SR,SR,0.7729073762893677
48,17993,OB EB,OB,0.8452770709991455
49,17993,OB EB,EB,0.9164651036262512
50,17993,OB SR,OB,0.8557197451591492
51,17993,OB SR,SR,0.8251604437828064
52,17993,EB SR,EB,0.9135298728942871
53,17993,EB SR,SR,0.8069177269935608
54,18705,OB,OB,0.896754801273346
55,18705,EB,EB,0.7387306094169617
56,18705,SR,SR,0.7908771634101868
57,18705,OB EB,OB,0.9408049583435059
58,18705,OB EB,EB,0.7413488030433655
59,18705,OB SR,OB,0.8170185089111328
60,18705,OB SR,SR,0.8101504445075989
61,18705,EB SR,EB,0.7465033531188965
62,18705,EB SR,SR,0.9288201928138733
63,18934,OB,OB,0.8890637755393982
64,18934,EB,EB,0.7411298155784607
65,18934,SR,SR,0.9394751191139221
66,18934,OB EB,OB,0.8939960598945618
67,18934,OB EB,EB,0.7622487545013428
68,18934,OB SR,OB,0.8620625138282776
69,18934,OB SR,SR,0.8783124089241028
70,18934,EB SR,EB,0.7622487545013428
71,18934,EB SR,SR,0.8951205015182495
72,19089,OB,OB,0.755066990852356
73,19089,EB,EB,0.8322328329086304
74,19089,SR,SR,0.822169840335846
75,19089,OB EB,OB,0.8113284707069397
76,19089,OB EB,EB,0.8116102814674377
77,19089,OB SR,OB,0.7703225016593933
78,19089,OB SR,SR,0.8079043626785278
79,19089,EB SR,EB,0.8269204497337341
80,19089,EB SR,SR,0.8458352088928223
81,21706,OB,OB,0.8062053918838501
82,21706,EB,EB,0.8184987306594849
83,21706,SR,SR,0.8175987005233765
84,21706,OB EB,OB,0.7314965724945068
85,21706,OB EB,EB,0.789497971534729
86,21706,OB SR,OB,0.6975797414779663
87,21706,OB SR,SR,0.7576165199279785
88,21706,EB SR,EB,0.8834486603736877
89,21706,EB SR,SR,0.8587420582771301
90,21834,OB,OB,0.9080309867858887
91,21834,EB,EB,0.9432387948036194
92,21834,SR,SR,0.9202085733413696
93,21834,OB EB,OB,0.9133346676826477
94,21834,OB EB,EB,0.9382295608520508
95,21834,OB SR,OB,0.9223384261131287
96,21834,OB SR,SR,0.9337853789329529
97,21834,EB SR,EB,0.9295671582221985
98,21834,EB SR,SR,0.9379582405090332
99,22839,OB,OB,0.6577784419059753
100,22839,EB,EB,0.637551486492157
101,22839,SR,SR,0.8629913330078125
102,22839,OB EB,OB,0.6455745100975037
103,22839,OB EB,EB,0.6321952939033508
104,22839,OB SR,OB,0.6290613412857056
105,22839,OB SR,SR,0.8839738368988037
106,22839,EB SR,EB,0.6755872368812561
107,22839,EB SR,SR,0.8777181506156921
108,23787,OB,OB,0.42289480566978455
109,23787,EB,EB,0.86525559425354
110,23787,SR,SR,0.8578551411628723
111,23787,OB EB,OB,0.9109793901443481
112,23787,OB EB,EB,0.8661172389984131
113,23787,OB SR,OB,0.633322536945343
114,23787,OB SR,SR,0.8440554738044739
115,23787,EB SR,EB,0.8661172389984131
116,23787,EB SR,SR,0.8660600185394287
117,23935,OB,OB,0.9092373847961426
118,23935,EB,EB,0.7715802788734436
119,23935,SR,SR,0.8254066705703735
120,23935,OB EB,OB,0.908685564994812
121,23935,OB EB,EB,0.8134936690330505
122,23935,OB SR,OB,0.8685697913169861
123,23935,OB SR,SR,0.7362613081932068
124,23935,EB SR,EB,0.7723499536514282
125,23935,EB SR,SR,0.7452558279037476
126,24877,OB,OB,0.821257472038269
127,24877,EB,EB,0.8157832622528076
128,24877,SR,SR,0.7863872051239014
129,24877,OB EB,OB,0.9294463396072388
130,24877,OB EB,EB,0.848453164100647
131,24877,OB SR,OB,0.6574463844299316
132,24877,OB SR,SR,0.7213396430015564
133,24877,EB SR,EB,0.8141129016876221
134,24877,EB SR,SR,0.8070111870765686
135,27869,OB,OB,0.8096492886543274
136,27869,EB,EB,0.8163861632347107
137,27869,SR,SR,0.8179541826248169
138,27869,OB EB,OB,0.8653897643089294
139,27869,OB EB,EB,0.7505035400390625
140,27869,OB SR,OB,0.7092589139938354
141,27869,OB SR,SR,0.743151068687439
142,27869,EB SR,EB,0.8214327096939087
143,27869,EB SR,SR,0.8103131651878357
144,31627,OB,OB,0.7208710312843323
145,31627,EB,EB,0.7881258726119995
146,31627,SR,SR,0.8532993793487549
147,31627,OB EB,OB,0.645243763923645
148,31627,OB EB,EB,0.8056625127792358
149,31627,OB SR,OB,0.8034923076629639
150,31627,OB SR,SR,0.8594856858253479
151,31627,EB SR,EB,0.8170394897460938
152,31627,EB SR,SR,0.857819676399231
153,32286,OB,OB,0.8920617699623108
154,32286,EB,EB,0.6743336915969849
155,32286,SR,SR,0.9116195440292358
156,32286,OB EB,OB,0.8920617699623108
157,32286,OB EB,EB,0.6778842210769653
158,32286,OB SR,OB,0.8920617699623108
159,32286,OB SR,SR,0.9663885235786438
160,32286,EB SR,EB,0.6778842210769653
161,32286,EB SR,SR,0.9679238200187683
162,32770,OB,OB,0.8202642798423767
163,32770,EB,EB,0.8354307413101196
164,32770,SR,SR,0.7345240116119385
165,32770,OB EB,OB,0.7662204504013062
166,32770,OB EB,EB,0.8356159925460815
167,32770,OB SR,OB,0.6519072651863098
168,32770,OB SR,SR,0.7065823674201965
169,32770,EB SR,EB,0.7232012152671814
170,32770,EB SR,SR,0.7283230423927307
171,35156,OB,OB,0.8365899920463562
172,35156,EB,EB,0.8989609479904175
173,35156,SR,SR,0.9396756291389465
174,35156,OB EB,OB,0.8365899920463562
175,35156,OB EB,EB,0.9006450772285461
176,35156,OB SR,OB,0.8051209449768066
177,35156,OB SR,SR,0.9316763281822205
178,35156,EB SR,EB,0.8989996910095215
179,35156,EB SR,SR,0.9575592875480652
180,41039,OB,OB,0.9371179938316345
181,41039,EB,EB,0.9219906330108643
182,41039,SR,SR,0.9133344888687134
183,41039,OB EB,OB,0.9291419386863708
184,41039,OB EB,EB,0.9423171281814575
185,41039,OB SR,OB,0.9335748553276062
186,41039,OB SR,SR,0.9058051109313965
187,41039,EB SR,EB,0.9300801753997803
188,41039,EB SR,SR,0.9134050607681274
189,41347,OB,OB,0.8478524088859558
190,41347,EB,EB,0.8791971206665039
191,41347,SR,SR,0.9081598520278931
192,41347,OB EB,OB,0.8440845012664795
193,41347,OB EB,EB,0.8825006484985352
194,41347,OB SR,OB,0.8569207787513733
195,41347,OB SR,SR,0.9123720526695251
196,41347,EB SR,EB,0.8813396692276001
197,41347,EB SR,SR,0.9221676588058472
198,42225,OB,OB,0.7985495924949646
199,42225,EB,EB,0.7713910937309265
200,42225,SR,SR,0.8346430063247681
201,42225,OB EB,OB,0.90802001953125
202,42225,OB EB,EB,0.7606256604194641
203,42225,OB SR,OB,0.6853194832801819
204,42225,OB SR,SR,0.7759434580802917
205,42225,EB SR,EB,0.7630877494812012
206,42225,EB SR,SR,0.8603397607803345
207,42724,OB,OB,0.7412933111190796
208,42724,EB,EB,0.7718902826309204
209,42724,SR,SR,0.8702777624130249
210,42724,OB EB,OB,0.8099220395088196
211,42724,OB EB,EB,0.8487883806228638
212,42724,OB SR,OB,0.716448962688446
213,42724,OB SR,SR,0.856148898601532
214,42724,EB SR,EB,0.8526506423950195
215,42724,EB SR,SR,0.858291506767273
216,44164,OB,OB,0.79059898853302
217,44164,EB,EB,0.7273358106613159
218,44164,SR,SR,0.7856959700584412
219,44164,OB EB,OB,0.5971212387084961
220,44164,OB EB,EB,0.7296022772789001
221,44164,OB SR,OB,0.7967029809951782
222,44164,OB SR,SR,0.7520986199378967
223,44164,EB SR,EB,0.757841169834137
224,44164,EB SR,SR,0.793567419052124
225,45145,OB,OB,0.9620346426963806
226,45145,EB,EB,0.939156174659729
227,45145,SR,SR,0.9097551703453064
228,45145,OB EB,OB,0.9512031674385071
229,45145,OB EB,EB,0.9563043713569641
230,45145,OB SR,OB,0.9151202440261841
231,45145,OB SR,SR,0.8659776449203491
232,45145,EB SR,EB,0.9235308170318604
233,45145,EB SR,SR,0.8598395586013794
