,bug_id,feature_com,feature,score
257,7785,OB SR,OB,0.8454420566558838
258,7785,OB SR,SR,0.9043517708778381
259,7785,EB SR,EB,0.8951714634895325
260,7785,EB SR,SR,0.9610128998756409
261,9039,OB,OB,0.8357391357421875
262,9039,EB,EB,0.8560876250267029
263,9039,SR,SR,0.9033695459365845
264,9039,OB EB,OB,0.7996830940246582
265,9039,OB EB,EB,0.8760550618171692
266,9039,OB SR,OB,0.7775471210479736
267,9039,OB SR,SR,0.8846750259399414
268,9039,EB SR,EB,0.9137389659881592
269,9039,EB SR,SR,0.8773306012153625
